1980.04166666667	0.2204413
1980.125	0.1954475
1980.20833333333	0.3816845
1980.29166666667	0.2557264
1980.375	0.4119553
1980.45833333333	0.02460803
1980.54166666667	0.03933287
1980.625	0.2160113
1980.70833333333	0.1937672
1980.79166666667	0.1672168
1980.875	0.03791746
1980.95833333333	0.1897586
1981.04166666667	0.09207437
1981.125	0.07776202
1981.20833333333	-0.05338118
1981.29166666667	0.2760818
1981.375	0.1945555
1981.45833333333	-0.07420743
1981.54166666667	0.08106941
1981.625	0.1777912
1981.70833333333	0.09916639
1981.79166666667	-0.1193307
1981.875	-0.00395866
1981.95833333333	0.2085071
1982.04166666667	0.2180896
1982.125	0.09407979
1982.20833333333	-0.007012658
1982.29166666667	-0.04600097
1982.375	0.08989287
1982.45833333333	-0.08944161
1982.54166666667	-0.06378467
1982.625	0.1902672
1982.70833333333	-0.02518409
1982.79166666667	-0.2334064
1982.875	0.1975255
1982.95833333333	0.3100971
1983.04166666667	0.4646752
1983.125	0.6315743
1983.20833333333	0.4281465
1983.29166666667	0.3141557
1983.375	0.4817304
1983.45833333333	0.2098524
1983.54166666667	0.09380122
1983.625	0.1780269
1983.70833333333	0.3790263
1983.79166666667	0.2144856
1983.875	0.1676013
1983.95833333333	0.1521646
1984.04166666667	-0.1554077
1984.125	0.06425267
1984.20833333333	0.0009176552
1984.29166666667	-0.07801262
1984.375	0.1312024
1984.45833333333	-0.1009071
1984.54166666667	-0.09873319
1984.625	-0.06943016
1984.70833333333	-0.00599908
1984.79166666667	0.192094
1984.875	0.05507833
1984.95833333333	-0.0176335
1985.04166666667	0.1841139
1985.125	0.1659167
1985.20833333333	0.2027711
1985.29166666667	0.009979127
1985.375	0.03816048
1985.45833333333	-0.0300297
1985.54166666667	-0.01867106
1985.625	0.2272626
1985.70833333333	0.06052423
1985.79166666667	-0.01431903
1985.875	0.1208997
1985.95833333333	0.0826834
1986.04166666667	0.1204667
1986.125	0.1242843
1986.20833333333	0.1454585
1986.29166666667	0.2983813
1986.375	0.2679084
1986.45833333333	0.1145431
1986.54166666667	0.001403459
1986.625	0.03787497
1986.70833333333	0.03325037
1986.79166666667	-0.04373837
1986.875	-0.002649439
1986.95833333333	0.1523694
1987.04166666667	0.2891122
1987.125	0.3145814
1987.20833333333	0.2309482
1987.29166666667	0.5758911
1987.375	0.1696217
1987.45833333333	0.3825355
1987.54166666667	0.4401877
1987.625	0.1253757
1987.70833333333	0.1368165
1987.79166666667	0.408329
1987.875	0.5917937
1987.95833333333	0.3559664
1988.04166666667	0.4971518
1988.125	0.2963283
1988.20833333333	0.5125426
1988.29166666667	0.2269641
1988.375	0.2529048
1988.45833333333	0.2880776
1988.54166666667	0.1104763
1988.625	0.3168245
1988.70833333333	0.4326326
1988.79166666667	0.4194341
1988.875	0.1134843
1988.95833333333	0.02306977
1989.04166666667	-0.01921851
1989.125	0.05577056
1989.20833333333	-0.02384577
1989.29166666667	0.05423565
1989.375	0.07467365
1989.45833333333	0.09078293
1989.54166666667	-0.01236997
1989.625	0.1734031
1989.70833333333	0.1613664
1989.79166666667	0.2060808
1989.875	0.1421829
1989.95833333333	0.1430016
1990.04166666667	0.1975382
1990.125	0.1147334
1990.20833333333	0.3282233
1990.29166666667	0.2605485
1990.375	0.3387911
1990.45833333333	0.177923
1990.54166666667	0.2784568
1990.625	0.1764506
1990.70833333333	-0.06513463
1990.79166666667	0.4223119
1990.875	0.580599
1990.95833333333	0.3434791
1991.04166666667	0.2151478
1991.125	0.2822064
1991.20833333333	0.2839543
1991.29166666667	0.2883533
1991.375	0.3658549
1991.45833333333	0.5512527
1991.54166666667	0.1735477
1991.625	0.1514507
1991.70833333333	0.2445962
1991.79166666667	0.1361269
1991.875	0.01455443
1991.95833333333	-0.02195104
1992.04166666667	0.1676798
1992.125	0.1340776
1992.20833333333	0.3893412
1992.29166666667	0.2707513
1992.375	0.2443491
1992.45833333333	0.3571956
1992.54166666667	-0.1365619
1992.625	-0.03184217
1992.70833333333	-0.02995948
1992.79166666667	-0.005060338
1992.875	-0.2546223
1992.95833333333	-0.07091872
1993.04166666667	0.1230695
1993.125	-0.1615309
1993.20833333333	0.1342781
1993.29166666667	0.3167731
1993.375	0.2721808
1993.45833333333	0.2261105
1993.54166666667	0.2924063
1993.625	0.1813513
1993.70833333333	0.01872951
1993.79166666667	0.1963021
1993.875	0.2013565
1993.95833333333	0.142493
1994.04166666667	0.2283199
1994.125	0.01486722
1994.20833333333	-0.03101962
1994.29166666667	0.07726572
1994.375	0.2922692
1994.45833333333	0.2215437
1994.54166666667	-0.07596113
1994.625	0.008978849
1994.70833333333	0.2679979
1994.79166666667	0.1439017
1994.875	0.3815216
1994.95833333333	0.5250686
1995.04166666667	0.2803524
1995.125	0.1531267
1995.20833333333	0.1548352
1995.29166666667	0.1223789
1995.375	0.2007676
1995.45833333333	0.2663138
1995.54166666667	0.3899946
1995.625	0.4283764
1995.70833333333	0.4958507
1995.79166666667	0.3117911
1995.875	0.3287421
1995.95833333333	0.1412404
1996.04166666667	0.1078778
1996.125	0.1440437
1996.20833333333	0.2401512
1996.29166666667	0.09934101
1996.375	0.2721091
1996.45833333333	0.2338391
1996.54166666667	0.1075358
1996.625	0.469236
1996.70833333333	0.3274081
1996.79166666667	0.3648
1996.875	0.1386835
1996.95833333333	0.1629937
1997.04166666667	0.08953471
1997.125	0.08237728
1997.20833333333	-0.0314646
1997.29166666667	0.06456252
1997.375	0.1250838
1997.45833333333	0.4173886
1997.54166666667	0.3745361
1997.625	0.3299443
1997.70833333333	0.6266188
1997.79166666667	0.4864404
1997.875	0.6026953
1997.95833333333	0.6913757
1998.04166666667	0.7564116
1998.125	0.9333055
1998.20833333333	0.9171237
1998.29166666667	0.8045887
1998.375	0.8217089
1998.45833333333	0.8493757
1998.54166666667	0.9613
1998.625	0.8280153
1998.70833333333	0.5985009
1998.79166666667	0.7153966
1998.875	0.3509507
1998.95833333333	0.3366664
1999.04166666667	0.3962721
1999.125	0.3422187
1999.20833333333	0.4120476
1999.29166666667	-0.03712953
1999.375	0.3046558
1999.45833333333	0.4218401
1999.54166666667	0.3859745
1999.625	0.3564498
1999.70833333333	0.4244515
1999.79166666667	0.3214732
1999.875	-0.08752278
1999.95833333333	-0.00120444
2000.04166666667	-0.04202469
2000.125	0.08942331
2000.20833333333	0.009669079
2000.29166666667	0.2073413
2000.375	-0.01336545
2000.45833333333	0.2958692
2000.54166666667	0.1005371
2000.625	0.2552728
2000.70833333333	0.33528
2000.79166666667	0.2639729
2000.875	0.0726869
2000.95833333333	0.1713707
2001.04166666667	0.3074564
2001.125	0.4361589
2001.20833333333	0.2372262
2001.29166666667	0.2999936
2001.375	0.1782926
2001.45833333333	0.4513391
2001.54166666667	0.323941
2001.625	0.5326163
2001.70833333333	0.4884925
2001.79166666667	0.3180856
2001.875	0.2722301
2001.95833333333	0.2515207
2002.04166666667	0.2755503
2002.125	0.1796388
2002.20833333333	0.5277038
2002.29166666667	0.7443115
2002.375	0.7094856
2002.45833333333	0.3225185
2002.54166666667	0.5479423
2002.625	0.5699721
2002.70833333333	0.5140026
2002.79166666667	0.6413825
2002.875	0.563637
2002.95833333333	0.5547962
2003.04166666667	0.5914741
2003.125	0.5576514
2003.20833333333	0.4018042
2003.29166666667	0.4469999
2003.375	0.5966191
2003.45833333333	0.8449907
2003.54166666667	0.4677888
2003.625	0.249416
2003.70833333333	0.550173
2003.79166666667	0.3836407
2003.875	0.4841763
2003.95833333333	0.4765883
2004.04166666667	0.5726837
2004.125	0.3849193
2004.20833333333	0.412059
2004.29166666667	0.4855081
2004.375	-0.06900335
2004.45833333333	0.4879236
