 1991   2.197000       2.197000       2.197000       3.209000       3.209000       3.209000       2.129000       2.129000       2.129000       3.048000       3.048000       3.048000    
 1992  0.9850000      0.9850000      0.9850000       1.039000       1.039000       1.039000      0.7470000      0.7470000      0.7470000     -0.4850000     -0.4850000     -0.4850000    
 1993   1.901000       1.901000       1.901000      0.1500000E-01  0.1500000E-01  0.1500000E-01  0.7200000E-01  0.7200000E-01  0.7200000E-01  0.7470000      0.7470000      0.7470000    
 1994   1.722000       1.722000       1.722000     -0.6400000     -0.6400000     -0.6400000       2.213000       2.213000       2.213000       2.744000       2.744000       2.744000    
 1995   3.309000       3.309000       3.309000       2.082000       2.082000       2.082000      0.5000000      0.5000000      0.5000000       3.165000       3.165000       3.165000    
 1996   4.493000       4.493000       4.493000       7.237000       7.237000       7.237000       2.027000       2.027000       2.027000       4.419000       4.419000       4.419000    
 1997   4.525000       4.525000       4.525000       3.687000       3.687000       3.687000       2.091000       2.091000       2.091000       2.677000       2.677000       2.677000    
 1998   3.046000       3.046000       3.046000       5.323000       5.323000       5.323000       3.689000       3.689000       3.689000       5.156000       5.156000       5.156000    
 1999   5.389000       5.389000       5.389000       5.638000       5.638000       5.638000       6.150000       6.150000       6.150000       6.595000       6.595000       6.595000    
 2000   4.724000       4.724000       4.724000       6.468000       6.468000       6.468000       7.166000       7.166000       7.166000       5.068000       5.068000       5.068000    
 2001   3.077000       3.077000       3.077000       2.731000       2.731000       2.731000       3.212000       3.212000       3.212000       7.448000       7.448000       7.448000    
 2002   5.505000       5.505000       5.505000       7.580000       7.580000       7.580000       7.701000       7.701000       7.701000       6.369000       6.369000       6.369000    
 2003   8.746000       8.746000       8.746000       9.989000       9.989000       9.989000       9.417000       9.417000       9.417000       11.65500       11.65500       11.65500    
 2004   11.02200       11.02200       11.02200       9.883000       9.883000       9.883000       9.770000       9.770000       9.770000       10.28700       10.28700       10.28700    
 2005   8.053000       8.053000       8.053000       8.463000       8.463000       8.463000       7.850000       7.850000       7.850000       9.281000       9.281000       9.281000    
 2006   10.34400       10.34400       10.34400       9.907000       9.907000       9.907000       10.79800       10.79800       10.79800       10.67200       10.67200       10.67200    
 2007   9.897000       9.897000       9.897000       8.812000       8.812000       8.812000       9.612000       9.612000       9.612000       9.593000       9.593000       9.593000    
 2008   10.78700       10.78700       10.78700       10.33700       10.33700       10.33700       10.39200       10.39200       10.39200       8.693000       8.693000       8.693000    
 2009   10.17700       10.17700       10.17700       9.101000       9.101000       9.101000       10.60300       10.60300       10.60300       10.62300       10.62300       10.62300    
 2010   11.19800       11.19800       11.19800       9.614000       9.614000       9.614000       9.911000       9.911000       9.911000       10.74600       10.74600       10.74600    
 2011   10.72900       10.72900       10.72900       10.04200       10.04200       10.04200       12.12700       12.12700       12.12700       10.57800       10.57800       10.57800    
 2012   11.74700       11.74700       11.74700       10.09900       10.09900       10.09900       10.64200       10.64200       10.64200       11.27500       11.27500       11.27500    
 2013   13.53400       13.53400       13.53400       12.04900       12.04900       12.04900       11.16500       11.16500       11.16500       13.65500       13.65500       13.65500    
% 2014   14.24300       14.24300       14.24300       13.16500       13.16500       13.16500       11.98800       11.98800       11.98800       13.64700       13.64700       13.64700    
